-1.720332685054230240e+02,4.106497475432449278e+02,8.336185879697917471e+02
-1.584976807058948225e+02,4.096443366000603419e+02,8.510738785721025579e+02
-1.448448369855567535e+02,4.078702058260673766e+02,8.682543132120565588e+02
-1.311032093342054168e+02,4.054037539706816347e+02,8.850954397532995017e+02
-1.173055279801215249e+02,4.022995146318523894e+02,9.015547084853103570e+02
-1.034897294264375205e+02,3.985554919492814747e+02,9.176287342730668115e+02
-8.971768260954382868e+01,3.941831755617350268e+02,9.332995150356570093e+02
-7.602477802383167216e+01,3.891750161885403259e+02,9.485755368051819687e+02
-6.246778664274976478e+01,3.835871008979553380e+02,9.634170439779602475e+02
-4.907855629482105542e+01,3.774193328753871128e+02,9.778376931944231956e+02
-3.590105531920662685e+01,3.707339588748022265e+02,9.918051433246857869e+02
-2.297359921567064944e+01,3.635343334486159392e+02,1.005332083852507026e+03
-1.032281911263478946e+01,3.558756255467791334e+02,1.018398348358055728e+03
2.001463817995411176e+00,3.477825008670224634e+02,1.031010708490155821e+03
1.399211397731458817e+01,3.392707368344881615e+02,1.043173553001751770e+03
2.557629790873783548e+01,3.304177275985825872e+02,1.054875056767975366e+03
3.677569236971989142e+01,3.212041045292111789e+02,1.066136273903682195e+03
4.751331500641324368e+01,3.117165005053332152e+02,1.076940585960066755e+03
5.779994697229388834e+01,3.019498508400660057e+02,1.087316402365990598e+03
6.758477099592485615e+01,2.919844805564241597e+02,1.097248892971518444e+03
7.688141755764058871e+01,2.818216110087939796e+02,1.106764796261709080e+03
8.563372498593480486e+01,2.715169639588085602e+02,1.115864209482294655e+03
9.387408351640317505e+01,2.610950710090378379e+02,1.124564141247314865e+03
1.015370367751773557e+02,2.505913893636251260e+02,1.132876286925379191e+03
1.086483164354021937e+02,2.400431430005775155e+02,1.140811277164482817e+03
1.151765353707947384e+02,2.294719284656611080e+02,1.148382576722549857e+03
1.211277967130943409e+02,2.189315436638860319e+02,1.155599656657940386e+03
1.264746719424144459e+02,2.084170585520606096e+02,1.162487173960610107e+03
1.312211759357644780e+02,1.979881172324740817e+02,1.169051551932562234e+03
1.353624099131970411e+02,1.876365982622644992e+02,1.175309118130771594e+03
1.389042214600531224e+02,1.774220374752782163e+02,1.181273468220752193e+03
1.418474019209915582e+02,1.673510807512549263e+02,1.186953848136695115e+03
1.441778795189867139e+02,1.574508536176760174e+02,1.192370782454638402e+03
1.459134152838533964e+02,1.477349479444016822e+02,1.197530923126641937e+03
1.470507188296388961e+02,1.382262346214392039e+02,1.202450321545515862e+03
1.476105830653274893e+02,1.289492964742390484e+02,1.207134686172099464e+03
1.475845184595535216e+02,1.199195691838452831e+02,1.211597690892224819e+03
1.470072226734921514e+02,1.111624583231012906e+02,1.215845095780071915e+03
1.458664420388674330e+02,1.026638364898474549e+02,1.219891426529098453e+03
1.442026425619524446e+02,9.445118979528255920e+01,1.223741356153525658e+03
1.419965443373877179e+02,8.654267415910024397e+01,1.227401858411813237e+03
1.392414455089794956e+02,7.893030835004813639e+01,1.230885913761478378e+03
1.359776772535104499e+02,7.163904619164424048e+01,1.234191463633960211e+03
1.322042757135112367e+02,6.465659535966987903e+01,1.237331725717659083e+03
1.279695900577520717e+02,5.801468092429995238e+01,1.240300878170004808e+03
1.233044781637482572e+02,5.171775603856148962e+01,1.243102364402977628e+03
1.182225500282027610e+02,4.577095947389460662e+01,1.245738428835666809e+03
1.127693749432222177e+02,4.018147861832530054e+01,1.248209241345485680e+03
1.069227755668897402e+02,3.494032610646466708e+01,1.250521233406799411e+03
1.006852773864504798e+02,3.005790899715018583e+01,1.252676351186873035e+03
9.407754792572015390e+01,2.552546342136600899e+01,1.254675773535289181e+03
8.712996643837280430e+01,2.135796435661895742e+01,1.256517750169047076e+03
7.986353342713398717e+01,1.754594988854962878e+01,1.258201088065383601e+03
7.235057252171831976e+01,1.411323626622636596e+01,1.259721177602749549e+03
6.462337568332770843e+01,1.105610536158356005e+01,1.261076426141396269e+03
5.680131625708068555e+01,8.409440813733747078e+00,1.262254044579580750e+03
4.910803303695791300e+01,6.207200995744466709e+00,1.263232870296236342e+03
4.173223977208954238e+01,4.444600753780508562e+00,1.264018162789771850e+03
3.487277942763457617e+01,3.080956383633614237e+00,1.264625535479480277e+03
2.859744435647323968e+01,2.063135880766204799e+00,1.265080131311437526e+03
2.300964836529632151e+01,1.324300997020427584e+00,1.265409106722497427e+03
1.790600463457833769e+01,8.004867092781562388e-01,1.265642821573961783e+03
1.347504455513848498e+01,4.522095759274326054e-01,1.265798175780598967e+03
9.660767676948619709e+00,2.328127874154152788e-01,1.265896174273835186e+03
6.512676445164567340e+00,1.061434783739474697e-01,1.265953008447756702e+03
4.008235104195721377e+00,4.019324181646553168e-02,1.265982201431372232e+03
2.142302913298268496e+00,1.165700893517511438e-02,1.265994882182011906e+03
9.307522026031691542e-01,2.234411678312052743e-03,1.265999030919054803e+03
3.360099324843861535e-01,2.459944273362963708e-04,1.265999882312261434e+03
8.911182933644781756e-02,7.870446274424437198e-06,1.265999992808350271e+03
1.323275282737449224e-02,2.332174169329508615e-06,1.265999999820945050e+03
-4.368456792149533890e-02,-1.464654221058444203e-06,1.265999998050598379e+03
-5.935655160464001212e-02,-1.703774991005697476e-06,1.265999996615325472e+03
-6.360154034506773635e-02,-1.045367422186665907e-06,1.265999996012991915e+03
-6.318106262269040929e-02,-1.932300643039600075e-06,1.265999995913185558e+03
-2.917929151073987357e-02,-2.094025943276358017e-06,1.265999998532212885e+03
1.341830414643688796e-01,4.448247159806546151e-05,1.265999989111668810e+03
5.583806680304307379e-01,5.572921895474149036e-04,1.265999761300578484e+03
1.416552053832313973e+00,3.826447169408782323e-03,1.265998479774819998e+03
2.937200484208342566e+00,1.630965198374228348e-02,1.265993390589989076e+03
5.159159719034538405e+00,5.012065151132945318e-02,1.265979565702446507e+03
8.110349193250060651e+00,1.231506744424391286e-01,1.265949406267553286e+03
1.169633501531368580e+01,2.581794546835914361e-01,1.265894989299009239e+03
1.602051966971199803e+01,4.826851614656199607e-01,1.265802522686398788e+03
2.099812241143361291e+01,8.326774208233393981e-01,1.265660388596824760e+03
2.667067698140987630e+01,1.344206428485365201e+00,1.265451230830329450e+03
3.299621561434016570e+01,2.062489185916098755e+00,1.265157321827292435e+03
3.994753777629948388e+01,3.042575741395617595e+00,1.264762430099568746e+03
4.752426328784508769e+01,4.322931612387662881e+00,1.264238654616695158e+03
5.562067651665829260e+01,5.966945883360785352e+00,1.263575490959627359e+03
6.404138323026781165e+01,7.976688963294284562e+00,1.262760028861426235e+03
7.264478712559186135e+01,1.037965417620806186e+01,1.261800618999807739e+03
8.101514822383096259e+01,1.307890979592146508e+01,1.260725144230958222e+03
8.921686048824777515e+01,1.608138043787879923e+01,1.259532316761291895e+03
9.721402567784747362e+01,1.938576111176913486e+01,1.258226641663847658e+03
1.050167348123675595e+02,2.300359794906805533e+01,1.256807878436990677e+03
1.124059749108424739e+02,2.687509201519038271e+01,1.255305455870280866e+03
1.196792999355765090e+02,3.106175927639250745e+01,1.253684052248996977e+03
1.265151197437314750e+02,3.547062616908260679e+01,1.251989152563823609e+03
1.330890829221730485e+02,4.017219448773972346e+01,1.250197290329216003e+03
1.391591070252988516e+02,4.506143104847762260e+01,1.248350631287416718e+03
1.449263892620897423e+02,5.021983357549875393e+01,1.246417853971533759e+03
1.502773572124863222e+02,5.559415360889095581e+01,1.244421743931104174e+03
1.552066389412429430e+02,6.118093509671719943e+01,1.242364840650344377e+03
1.598282243042801269e+02,6.704647895204436736e+01,1.240226064833723285e+03
1.639668107433485318e+02,7.309415026294271911e+01,1.238040853242515595e+03
1.676756855080962225e+02,7.933161115164882915e+01,1.235802810400642102e+03
1.708211805411347370e+02,8.570207190692832455e+01,1.233539254895498516e+03
1.735682442971771877e+02,9.227800515447668772e+01,1.231216816932662141e+03
1.757565927701325563e+02,9.896990174161267362e+01,1.228871788461014603e+03
1.775887560301555368e+02,1.059178956812234844e+02,1.226450262424170432e+03
1.787696785355668965e+02,1.128819898551030008e+02,1.224034139620087899e+03
1.794731957596313805e+02,1.200018787778890612e+02,1.221575742161162907e+03
1.795694314281925870e+02,1.271686441302359327e+02,1.219107437766416524e+03
1.792946589159921302e+02,1.345802475754850605e+02,1.216554603437794640e+03
1.783820176644503022e+02,1.419764072919100499e+02,1.214002104493622483e+03
1.769522973060512925e+02,1.494846296948402653e+02,1.211404461581919350e+03
1.748376638366362101e+02,1.569041742650967990e+02,1.208821581976368179e+03
1.722156959443423716e+02,1.644108116014146788e+02,1.206187122601157398e+03
1.690429904642523979e+02,1.719707758712393684e+02,1.203502419675494139e+03
1.653233140562162475e+02,1.795526049310073518e+02,1.200770969475423044e+03
1.610382908462491969e+02,1.871343286020585879e+02,1.197990997766032251e+03
1.561521152005893214e+02,1.946620754580980019e+02,1.195171149751590065e+03
1.506883898697852544e+02,2.021206969250877989e+02,1.192302553864638867e+03
1.446301135528361783e+02,2.094938828544761407e+02,1.189380898987609498e+03
1.380618100387361551e+02,2.169082126154894752e+02,1.186350574253611057e+03
1.309082883735435985e+02,2.241813078346695818e+02,1.183257596935368383e+03
1.232120944573790098e+02,2.313784673600601991e+02,1.180067903968778182e+03
1.148850236561746954e+02,2.383175432258254318e+02,1.176829516034133121e+03
1.060290096737726344e+02,2.451408979357088924e+02,1.173477981780069740e+03
9.663060472203733298e+01,2.517980065076202436e+02,1.170011819527848047e+03
8.673064528256924177e+01,2.583575259278299541e+02,1.166397415695431619e+03
7.628062025607903252e+01,2.646719681016458026e+02,1.162657669269856342e+03
6.534403687635219171e+01,2.708213511867609213e+02,1.158758315587168227e+03
5.385881071081443849e+01,2.766100395882084513e+02,1.154744690565232759e+03
4.189750994226324821e+01,2.821584635079834698e+02,1.150559653857544390e+03
2.946842242155744884e+01,2.874310459687063712e+02,1.146195565327660916e+03
1.661016865054246239e+01,2.924986579722059901e+02,1.141613728833505320e+03
3.282235468536121914e+00,2.972085028733200147e+02,1.136845084201117061e+03
-1.045246928490850280e+01,3.015880660791237915e+02,1.131867343283110131e+03
-2.458540291518302467e+01,3.055892459621745729e+02,1.126676949910169242e+03
-3.911526762394948520e+01,3.092122954336292651e+02,1.121259744284690441e+03
-5.399172431807532746e+01,3.124588750288170900e+02,1.115592991688355596e+03
-6.916952985260604692e+01,3.153134290662930539e+02,1.109681362956168869e+03
-8.466921382910567218e+01,3.177717546517270080e+02,1.103495895424234959e+03
-1.004724977172481744e+02,3.197745374438486010e+02,1.097049817714254459e+03
-1.164930379689965889e+02,3.213620067550857016e+02,1.090319253775958032e+03
-1.327293552503373633e+02,3.224738045853946460e+02,1.083315352391033002e+03
-1.491778742559346540e+02,3.231365638321969413e+02,1.076005251143718397e+03
-1.658137034442420656e+02,3.232890278336728898e+02,1.068406455530534458e+03
-1.825269982132920177e+02,3.230176141938119372e+02,1.060494423538175397e+03
-1.993604093902538636e+02,3.221963412877243513e+02,1.052295029876790295e+03
-2.162652595705812644e+02,3.209119237399003168e+02,1.043766600792201189e+03
-2.332006002410857946e+02,3.190860291524898571e+02,1.034947847394975042e+03
-2.501265184670468500e+02,3.168078146427433808e+02,1.025795275247137170e+03
-2.670327840891512778e+02,3.139682217882786404e+02,1.016344352437112320e+03
-2.838766384370827041e+02,3.106434705933548912e+02,1.006574395111958779e+03
-3.005893290227558055e+02,3.068172443009349308e+02,9.965062303758302278e+02
-3.171729391992548130e+02,3.024857103729974028e+02,9.861337597973554239e+02
-3.336183848620564731e+02,2.976457059027017635e+02,9.754329317800356876e+02
-3.498558003965354715e+02,2.923465247820591344e+02,9.644321774737526312e+02
-3.658622049960826530e+02,2.865715735177584520e+02,9.531375624604787617e+02
-3.815785368828473452e+02,2.802685568979503614e+02,9.416143062088515308e+02
-3.969598693916977368e+02,2.735157081813487707e+02,9.298600136714185282e+02
-4.118159582702675152e+02,2.664055347531867142e+02,9.180051110279423483e+02
-4.257860942118666685e+02,2.592186203486471072e+02,9.063736452867466369e+02
-4.386358817232941192e+02,2.520595250098138820e+02,8.952573069696948096e+02
-4.502975287035167753e+02,2.451200605222771856e+02,8.847406300562647630e+02
-4.607052144095113135e+02,2.385242654659390666e+02,8.750082764042696226e+02
-4.698864568760499196e+02,2.324177698521814364e+02,8.661106297378869385e+02
-4.778871144213580351e+02,2.268444879281739759e+02,8.581145431905786154e+02
-4.847530780629668357e+02,2.218466316524764181e+02,8.510514783203886964e+02
-4.905396081506914925e+02,2.174590553656850602e+02,8.449652911680831266e+02
-4.953239747984876544e+02,2.137209572504299899e+02,8.398108272545347290e+02
-4.991092385204615880e+02,2.106973372974882750e+02,8.356793839934298376e+02
-5.019549298223748224e+02,2.083937371605595104e+02,8.325227908752603980e+02
-5.038825263513915615e+02,2.067674773038162925e+02,8.303667790457855062e+02
-5.050429994982286530e+02,2.058194376245883745e+02,8.290433604785316675e+02
-5.056496311686071294e+02,2.052845648036683599e+02,8.283743425345056721e+02
-5.059072117111282978e+02,2.050735158139776217e+02,8.280730375382967168e+02
-5.060165683095526106e+02,2.050464702449104379e+02,8.279446041160032337e+02
-5.060259469281043039e+02,2.050227376661242715e+02,8.279354839097269405e+02
-5.060355037744311630e+02,2.049938195485081565e+02,8.279335384033054197e+02
-5.060504586022134390e+02,2.049505281209439431e+02,8.279308329716739081e+02
-5.060578811046375449e+02,2.049314670711412418e+02,8.279304101773376487e+02
-5.060516662936403236e+02,2.049469487279344548e+02,8.279304269782805932e+02
-5.060412405222251664e+02,2.049712429953308401e+02,8.279296510026507576e+02
-5.060123783865599307e+02,2.050114893908067302e+02,8.279241559561095301e+02
-5.059355689897703883e+02,2.050107857804017328e+02,8.278810673004825276e+02
-5.058575707332338425e+02,2.049728230294751086e+02,8.278008292088280768e+02
-5.056953858367027124e+02,2.049254415252818831e+02,8.274880250868857274e+02
-5.054028677520495307e+02,2.049373570486354765e+02,8.269613051781897184e+02
-5.050154908453746998e+02,2.049811165493422891e+02,8.261504961334892414e+02
-5.044019427344527458e+02,2.050882188177486114e+02,8.250604099461149872e+02
-5.036118512367086169e+02,2.051745408554446612e+02,8.236461856748173886e+02
-5.026584196511425375e+02,2.052760756802425703e+02,8.218782222235712425e+02
-5.014781112800926053e+02,2.053574801444921434e+02,8.197483192275502688e+02
-5.000708291653150468e+02,2.055095923214410618e+02,8.172371907147700085e+02
-4.984537570920421103e+02,2.056759409063188002e+02,8.143384915008757616e+02
-4.966073665658478262e+02,2.058697159397526377e+02,8.110186133456667221e+02
-4.945164900986837324e+02,2.061035752592479753e+02,8.072390165445693810e+02
-4.921528955977802298e+02,2.063094333075847544e+02,8.030633967240783022e+02
-4.896170124408446895e+02,2.066002580251624181e+02,7.984904998206365008e+02
-4.868674328555580360e+02,2.069677862556495143e+02,7.935037301241537762e+02
-4.838661350533661789e+02,2.072539709024898116e+02,7.882298776223085497e+02
-4.807234156862245982e+02,2.075774217920059073e+02,7.826367679927777772e+02
-4.774045357084448256e+02,2.080468326835991775e+02,7.767865649663052636e+02
-4.739290434494288888e+02,2.086349573250456331e+02,7.706960885738350271e+02
-4.702423686214077065e+02,2.092320659666155507e+02,7.644042068468666002e+02
-4.663918363273883188e+02,2.098879486292563286e+02,7.578058584791655221e+02
-4.623545311400822015e+02,2.105309537621426728e+02,7.508972777914387962e+02
-4.581366233316613830e+02,2.113271884308788913e+02,7.437524360010647797e+02
-4.537078913681124277e+02,2.122797769096058005e+02,7.363276721703390422e+02
-4.490672223621254489e+02,2.132619543212419444e+02,7.286494164922715981e+02
-4.442180265247176294e+02,2.144094794657463012e+02,7.206787107352365638e+02
-4.391034890949371174e+02,2.156630359286645273e+02,7.124195322575978935e+02
-4.337235890648787517e+02,2.171408640466448787e+02,7.037987216933556738e+02
-4.280404607789420766e+02,2.187292084035755977e+02,6.948863477889553906e+02
-4.221593993264156097e+02,2.206370436663904400e+02,6.858249472132143865e+02
-4.160828372798416694e+02,2.228140628918922062e+02,6.767226607077943754e+02
-4.098730101711880138e+02,2.251960615197757534e+02,6.676521595059879246e+02
-4.035233584232773865e+02,2.278501879296168795e+02,6.586809561336845036e+02
-3.970851450646940748e+02,2.308829840374257287e+02,6.498748178402871645e+02
-3.904771105918127319e+02,2.343211870770747396e+02,6.413132721695234295e+02
-3.837843653271004882e+02,2.383053183674064144e+02,6.330787043590108851e+02
-3.769624501929114331e+02,2.428026922542582042e+02,6.253748493902163545e+02
-3.700555032547442806e+02,2.480595109350310850e+02,6.182868457651522931e+02
-3.631127759654378337e+02,2.541952018368392601e+02,6.122499350002534584e+02
-3.563194474204784683e+02,2.612984180567514159e+02,6.076782926307801063e+02
-3.499330979614449006e+02,2.693605741255914836e+02,6.050570563823418979e+02
-3.444283115810172831e+02,2.780570131401648268e+02,6.048223605816824602e+02
-3.400461664566763602e+02,2.868045128556321970e+02,6.068465593945682031e+02
-3.370047232710720664e+02,2.952418525155696329e+02,6.107067603614109430e+02
-3.355183350228639938e+02,3.031697197591385020e+02,6.160567496351601449e+02
-3.352905601801382431e+02,3.105816793264325497e+02,6.220154470184221509e+02
-3.357486493164622630e+02,3.175387597691149040e+02,6.283163696695889939e+02
-3.364923794813691984e+02,3.242708013969469221e+02,6.346985339004334037e+02
-3.374033430782542951e+02,3.306946334984781970e+02,6.411073384802779174e+02
-3.385094725073847712e+02,3.366636266330502281e+02,6.473404334087480265e+02
-3.396731544935644251e+02,3.423641283726437337e+02,6.535630515422528788e+02
-3.408615203154257642e+02,3.478013732386027073e+02,6.596754257974871507e+02
-3.420348014831943715e+02,3.530692736164097596e+02,6.655946951998976147e+02
-3.431882058502308155e+02,3.581184231875191131e+02,6.714578810056476641e+02
-3.442850654197844733e+02,3.629969840903009981e+02,6.771732326079018094e+02
-3.454093810259038264e+02,3.676617079103220931e+02,6.827889559815223492e+02
-3.464411269097746526e+02,3.721647012531363998e+02,6.883930054175497162e+02
-3.473429096055674563e+02,3.765031413792404464e+02,6.939941748761842746e+02
-3.481908230102287689e+02,3.805850599987943497e+02,6.995330005543310108e+02
-3.489413985072021092e+02,3.845767259961102127e+02,7.050197890787784445e+02
-3.495326803696709135e+02,3.883718311975110851e+02,7.105769080345787643e+02
-3.499507970731795581e+02,3.920093943675275341e+02,7.161413591174167550e+02
-3.501992280568349543e+02,3.954313685397470977e+02,7.217725781832481289e+02
-3.501047832379362035e+02,3.985698662053513317e+02,7.276715435612001102e+02
-3.495200279828727616e+02,4.013622493429847964e+02,7.337440885682674434e+02
-3.482260213064789696e+02,4.034945007920844660e+02,7.400801578944302719e+02
-3.459588892379208573e+02,4.044519674994197089e+02,7.465565930909452845e+02
-3.426715123580008822e+02,4.038744657344686289e+02,7.527261633409735850e+02
-3.385317946459033465e+02,4.020284418964534439e+02,7.583994711332015868e+02
-3.339815873245620992e+02,3.988862095094444840e+02,7.631007782271384485e+02
-3.293048343309153552e+02,3.949704203399990661e+02,7.668179606615630064e+02
-3.246258269854413925e+02,3.906421920956258873e+02,7.698279926638051620e+02
-3.201243963965787316e+02,3.859567780944340143e+02,7.723486292470241779e+02
-3.156884008340163632e+02,3.810398282819083988e+02,7.745812471901107301e+02
-3.113086132757217683e+02,3.760591475594409303e+02,7.766094103557119297e+02
-3.069642105094845874e+02,3.711638253864939543e+02,7.784125386619734854e+02
-3.026182231964933180e+02,3.662389764581702138e+02,7.800508546832941192e+02
-2.984415894928225157e+02,3.612614695952335069e+02,7.815538251664764857e+02
-2.943599685687787542e+02,3.562662787682302223e+02,7.829179557340523843e+02
-2.904273866599762073e+02,3.514406379874451432e+02,7.841533725631984453e+02
-2.866274981131439290e+02,3.467848119391939008e+02,7.852224412935917144e+02
-2.829373379809766789e+02,3.421782268775139073e+02,7.862187575262495329e+02
-2.793335578286421992e+02,3.376085234726942872e+02,7.871406042385112869e+02
-2.757278455065620051e+02,3.329659844669284894e+02,7.880795036635246333e+02
-2.722439214120493602e+02,3.283387635360450076e+02,7.888975221211196640e+02
-2.687207741906320848e+02,3.237607233118838508e+02,7.896013737820107963e+02
-2.651954894141697423e+02,3.190626086330599378e+02,7.902479730965180806e+02
-2.615445762739405495e+02,3.141114416295273486e+02,7.909009636399492820e+02
-2.578382581627718082e+02,3.088703866584924072e+02,7.915083122460071081e+02
-2.540810392011818521e+02,3.034082957872039401e+02,7.920206779829610468e+02
-2.502233951291793517e+02,2.977817593590209526e+02,7.924236644743168654e+02
-2.463967644673449229e+02,2.918209750238653442e+02,7.926897561901538438e+02
-2.426364926627485090e+02,2.855321876784088886e+02,7.927436701282460945e+02
-2.390217771150722399e+02,2.789497433732813079e+02,7.924467966645104298e+02
-2.358200126699773591e+02,2.719166536437235209e+02,7.915247919368088105e+02
-2.332593123857944022e+02,2.643796314595869603e+02,7.896008544645225129e+02
-2.317993296125476661e+02,2.563360978932512353e+02,7.861745661253103208e+02
-2.321092060061107532e+02,2.484622365719156107e+02,7.804537316535042919e+02
-2.344872658467179747e+02,2.417825859907731285e+02,7.722955623717584785e+02
-2.384266753473662845e+02,2.365279265757890244e+02,7.625685043084232575e+02
-2.433077134739142764e+02,2.324710168807208674e+02,7.520825449760608308e+02
-2.489024383711294490e+02,2.290633149513332114e+02,7.410220743456681021e+02
-2.551367742815302222e+02,2.261236563654842371e+02,7.293888965870048651e+02
-2.618884031436530790e+02,2.236676983152552225e+02,7.174067279584505741e+02
-2.691299534499342485e+02,2.215990004213897464e+02,7.050934393264725486e+02
-2.767446116845035249e+02,2.199132818578593174e+02,6.925687790916390441e+02
-2.848009238975670883e+02,2.184713364124854706e+02,6.799488601402175618e+02
-2.933351942998453978e+02,2.173430062153280744e+02,6.671631446086801134e+02
-3.022403088251907661e+02,2.165326123213354208e+02,6.544982866098940804e+02
-3.113215575252875169e+02,2.159666787044577347e+02,6.422716780405131658e+02
-3.205053098789226738e+02,2.157289265426001919e+02,6.307290912919222592e+02
-3.297422301513624348e+02,2.157989224649144262e+02,6.200103070786291255e+02
-3.390464763231802294e+02,2.161938584863932249e+02,6.101679469804723794e+02
-3.485033647557909831e+02,2.169609806992959875e+02,6.011620938832866159e+02
-3.581616000376033639e+02,2.180636268628481957e+02,5.931872367105612511e+02
-3.679823544583655348e+02,2.195731520018900085e+02,5.864094730807792075e+02
-3.779908258491166180e+02,2.215424595613411611e+02,5.808968413468219296e+02
-3.880370466162609091e+02,2.239150810276997845e+02,5.767423325180178608e+02
-3.980719221912241323e+02,2.267708251212940240e+02,5.738300339659751899e+02
-4.076810372824122624e+02,2.297978232829531748e+02,5.718370448819649710e+02
-4.167257349106997140e+02,2.330739607843096337e+02,5.707738348672897928e+02
-4.251044042578093922e+02,2.362847551894894025e+02,5.704430886986208407e+02
-4.329591126959861640e+02,2.394073231767169432e+02,5.703886003303606458e+02
-4.401706294300815898e+02,2.423660039741826040e+02,5.706971815836257065e+02
-4.468482831993484865e+02,2.451580044062770867e+02,5.710907030202953365e+02
-4.529983946493829308e+02,2.478399892958734654e+02,5.716089974378040779e+02
-4.586262831006899887e+02,2.503388033705988391e+02,5.721275567901923296e+02
-4.637545665292491890e+02,2.526778364678550588e+02,5.725869108682067008e+02
-4.684125769169663727e+02,2.548559482994933489e+02,5.730454638442545274e+02
-4.726364754719659800e+02,2.568597549768051636e+02,5.734730857368643910e+02
-4.764231887017813847e+02,2.587098635804975970e+02,5.738850330789410918e+02
-4.798563924349085141e+02,2.604318405489703423e+02,5.742262184843159503e+02
-4.829517663400537799e+02,2.621200213200305029e+02,5.744976060180838431e+02
-4.859444986899736136e+02,2.638168232619656806e+02,5.747913531430779130e+02
-4.888767595130931909e+02,2.655719115151402434e+02,5.750968581493370948e+02
-4.917531145557522336e+02,2.674017546561780705e+02,5.754609496294547171e+02
-4.944803671162422347e+02,2.694510710313658137e+02,5.759519657816748577e+02
-4.968743112752040361e+02,2.718609036845771243e+02,5.766380808230502453e+02
-4.982857556767175424e+02,2.748380953578729304e+02,5.777167676162525822e+02
-4.969047979304324940e+02,2.772300722949568126e+02,5.791067532634473309e+02
-4.937997570105593468e+02,2.784829921931857939e+02,5.802617762925349325e+02
-4.902874591874290218e+02,2.795025563074901243e+02,5.812942164410985697e+02
-4.868856537075125175e+02,2.799195700770999338e+02,5.821558232232790715e+02
-4.836968456535054202e+02,2.800051220397991756e+02,5.827325471720971564e+02
-4.803344611058045075e+02,2.801510482806970685e+02,5.832593945375807607e+02
-4.769109153352432600e+02,2.801998628217477858e+02,5.838775756710543874e+02
-4.734207845113322151e+02,2.801072427307970543e+02,5.845486617769954591e+02
-4.696336999432751895e+02,2.799347176241729471e+02,5.851194486616091126e+02
-4.653851735181131062e+02,2.797455908678939522e+02,5.857084522727963076e+02
-4.607075031251820860e+02,2.795049878689408160e+02,5.864300818384140257e+02
-4.556367603884773416e+02,2.791630639289689952e+02,5.871432899285332496e+02
-4.501183921554725202e+02,2.786300820164444190e+02,5.879101019791307863e+02
-4.441733526167240029e+02,2.781212035382781096e+02,5.886873369921376025e+02
-4.377837100903152532e+02,2.775282770671513504e+02,5.895370310055027403e+02
-4.309620653023991395e+02,2.767676639913564713e+02,5.903398528578037485e+02
-4.237266287301135321e+02,2.758984550851929498e+02,5.912171153053898252e+02
-4.160527286659186075e+02,2.749545721191578309e+02,5.921668157259539385e+02
-4.079591472835564900e+02,2.738873208913142889e+02,5.931229225186758640e+02
-3.994660420400859380e+02,2.727447525636714545e+02,5.940749036278581343e+02
-3.905292296769660538e+02,2.714970109185946399e+02,5.950768181536674319e+02
-3.813990393954561000e+02,2.701132736602246496e+02,5.960033800855334221e+02
-3.722546775558682839e+02,2.687380764377384139e+02,5.969428400962465275e+02
-3.631147944337195668e+02,2.673810826641905578e+02,5.979288348173205350e+02
-3.539402028280445052e+02,2.659951782827306488e+02,5.988707606770384473e+02
