-3.478596166647103587e+02 2.774267111654356768e+02 6.093236582806501929e+02
-3.468081342456524681e+02 2.786830504385205813e+02 6.090918594841862159e+02
-3.456936011905174837e+02 2.799571631927321960e+02 6.087459137791258854e+02
-3.445323431758408219e+02 2.812595638603775114e+02 6.083201798553751587e+02
-3.433476407772402013e+02 2.826018203755259606e+02 6.078625651464204793e+02
-3.421702058255917791e+02 2.839965919419560691e+02 6.074354428866193985e+02
-3.410386577632053218e+02 2.854576668011019365e+02 6.071165691684896046e+02
-3.400000000000000000e+02 2.870000000000000000e+02 6.070000000000000000e+02
-3.390977327690730476e+02 2.886373916249821150e+02 6.071748164297338235e+02
-3.383322613729193904e+02 2.903747520960108091e+02 6.076530135052115611e+02
-3.376930247245887244e+02 2.922139989088902325e+02 6.084253076289103319e+02
-3.371701105191619945e+02 2.941562691658054973e+02 6.094818007615658644e+02
-3.367542260285862312e+02 2.962019454443746440e+02 6.108120219947556961e+02
-3.364366688965121739e+02 2.983506816667028261e+02 6.124049691234888542e+02
-3.362092979331287097e+02 3.006014289684350729e+02 6.142491502187889409e+02
-3.360645039099991322e+02 3.029524615678095074e+02 6.163326252002801766e+02
-3.359951803548973999e+02 3.054014026347107347e+02 6.186430474087758284e+02
-3.359946943466430866e+02 3.079452501597224909e+02 6.211677051788603876e+02
-3.360568573099380956e+02 3.105804028231819984e+02 6.238935634114787945e+02
-3.361758958102024621e+02 3.133026858642320462e+02 6.268073051465210028e+02
-3.363464223484097602e+02 3.161073769498748334e+02 6.298953731354075671e+02
-3.365634061559233601e+02 3.189892320440250728e+02 6.331440114136768216e+02
-3.368221439893318347e+02 3.219425112765628683e+02 6.365393068735693305e+02
-3.371182309252855589e+02 3.249610048123877846e+02 6.400672308366150673e+02
-3.374475311553317738e+02 3.280380587204709286e+02 6.437136806262190021e+02
-3.378061487807510161e+02 3.311666008429090766e+02 6.474645211402463474e+02
-3.381903986073925807e+02 3.343391666639772666e+02 6.513056264236088282e+02
-3.385967769405107788e+02 3.375479251791825845e+02 6.552229212408518606e+02
-3.390219323796004574e+02 3.407847047643170981e+02 6.592024226487391161e+02
-3.394626366132332009e+02 3.440410190445108469e+02 6.632302815688385635e+02
-3.399157552138928509e+02 3.473080927632854582e+02 6.672928243601088525e+02
-3.403782184328114795e+02 3.505768876516071373e+02 6.713765943914847867e+02
-3.408469919948055349e+02 3.538381282969402264e+02 6.754683936144649579e+02
-3.413190478931111329e+02 3.570823280122996835e+02 6.795553241356943772e+02
-3.417913351842206566e+02 3.602998147053051525e+02 6.836248297895537007e+02
-3.422607507827178210e+02 3.634807567472334995e+02 6.876647377107433385e+02
-3.427241102561141588e+02 3.666151888420724276e+02 6.916632999068700656e+02
-3.431781186196845965e+02 3.696930378955737524e+02 6.956092348310328362e+02
-3.436193411313034858e+02 3.727041488843061643e+02 6.994917689544082577e+02
-3.440441740862800657e+02 3.756383107247090152e+02 7.033006783388376562e+02
-3.444488156121950624e+02 3.784852821421450244e+02 7.070263302094117535e+02
-3.448292364637356968e+02 3.812348175399538377e+02 7.106597245270576195e+02
-3.451811508175321705e+02 3.838766928685051880e+02 7.141925355611238047e+02
-3.454999870669932989e+02 3.864007314942520566e+02 7.176171534619669501e+02
-3.457808586171423713e+02 3.887968300687837768e+02 7.209267258335376027e+02
-3.460185346794530687e+02 3.910549843978794797e+02 7.241151993059653478e+02
-3.462074110666853244e+02 3.931653153105612546e+02 7.271773611081462150e+02
-3.463414809877210132e+02 3.951180945281471395e+02 7.301088806403273566e+02
-3.464143058424002106e+02 3.969037705333047370e+02 7.329063510466934304e+02
-3.464189860163565413e+02 3.985129944391039771e+02 7.355673307879530967e+02
-3.463481316758535513e+02 3.999366458580707331e+02 7.380903852139235823e+02
-3.461938335626200569e+02 4.011658587712398685e+02 7.404751281361182009e+02
-3.459476337886866304e+02 4.021920473972085119e+02 7.427222634003314852e+02
-3.456004966312208353e+02 4.030069320611889339e+02 7.448336264592248881e+02
-3.451427793273634279e+02 4.036025650640623894e+02 7.468122259449131661e+02
-3.445642028690643315e+02 4.039713565514319953e+02 7.486622852415506486e+02
-3.438538227979180419e+02 4.041061003826757201e+02 7.503892840579161430e+02
-3.430000000000000000e+02 4.040000000000000000e+02 7.520000000000000000e+02
-3.419934521345191456e+02 4.036482490339942615e+02 7.535027484860053164e+02
-3.408367086481876527e+02 4.030528303818817903e+02 7.549074144486348814e+02
-3.395352817206864415e+02 4.022180396040438382e+02 7.562238185887119926e+02
-3.380946549955697833e+02 4.011489220579161383e+02 7.574613635255071813e+02
-3.365202943649577492e+02 3.998512342948498031e+02 7.586290271004186252e+02
-3.348176587542311040e+02 3.983314054569779614e+02 7.597353556806597226e+02
-3.329922109067238125e+02 3.965964986740778500e+02 7.607884574629397321e+02
-3.310494281684166253e+02 3.946541724604344950e+02 7.617959957771487325e+02
-3.289948132726311201e+02 3.925126421117052473e+02 7.627651823900408772e+02
-3.268339051247217526e+02 3.901806411017821006e+02 7.637027708089163980e+02
-3.245722895867708644e+02 3.876673824796570216e+02 7.646150495853080429e+02
-3.222156102622814728e+02 3.849825202662846664e+02 7.655078356186622841e+02
-3.197695792808706869e+02 3.821361108514460625e+02 7.663864674600241642e+02
-3.172399880829632934e+02 3.791385743906126891e+02 7.672557986157200958e+02
-3.146327182044845472e+02 3.760006562018097043e+02 7.681201908510410021e+02
-3.119537520615551216e+02 3.727333881624803666e+02 7.689835074939276183e+02
-3.092091837351832169e+02 3.693480501063489783e+02 7.698491067386520399e+02
-3.064052297559583735e+02 3.658561312202849081e+02 7.707198349495025695e+02
-3.035482398887450017e+02 3.622692914411662173e+02 7.715980199644658342e+02
-3.006447079173759676e+02 3.585993228527435122e+02 7.724854643989126544e+02
-2.977012824293459516e+02 3.548581110825033988e+02 7.733834389492797072e+02
-2.947247776005046376e+02 3.510575966985323362e+02 7.742926756967528945e+02
-2.917221839797505822e+02 3.472097366063804884e+02 7.752133614109523023e+02
-2.887006792737244041e+02 3.433264654459247254e+02 7.761451308536147735e+02
-2.856676391315024830e+02 3.394196569882334984e+02 7.770870600822777305e+02
-2.826306479292899212e+02 3.355010855324292152e+02 7.780376597539626573e+02
-2.795975095551146978e+02 3.315823873025529451e+02 7.789948684288584673e+02
-2.765762581935203457e+02 3.276750218444275902e+02 7.799560458740055537e+02
-2.735751691102599921e+02 3.237902334225217373e+02 7.809179663669784759e+02
-2.706027694369897176e+02 3.199390124168133411e+02 7.818768119995702364e+02
-2.676678489559616878e+02 3.161320567196533489e+02 7.828281659814756495e+02
-2.647794708847180800e+02 3.123797331326296103e+02 7.837670059439749366e+02
-2.619469826607839877e+02 3.086920387634302756e+02 7.846876972436167534e+02
-2.591800267263614614e+02 3.050785624227077619e+02 7.855839862659024675e+02
-2.564885513130225831e+02 3.015484460209421513e+02 7.864489937289692989e+02
-2.538828212264028252e+02 2.981103459653051573e+02 7.872752079872735749e+02
-2.513734286308948924e+02 2.947723945565237500e+02 7.880544783352750073e+02
-2.489713038343419669e+02 2.915421613857436682e+02 7.887780083111199474e+02
-2.466877260727310954e+02 2.884266147313934425e+02 7.894363490003241850e+02
-2.445343342948866336e+02 2.854320829560477364e+02 7.900193923394573403e+02
-2.425231379471639457e+02 2.825642159032912559e+02 7.905163644198266866e+02
-2.406665277581426210e+02 2.798279462945825458e+02 7.909158187911596087e+02
-2.389772865233199184e+02 2.772274511261172165e+02 7.912056297652877674e+02
-2.374685998898043522e+02 2.747661130656922523e+02 7.913729857198306945e+02
-2.361540671410091932e+02 2.724464818495692384e+02 7.914043824018792748e+02
-2.350477119813456284e+02 2.702702356793382705e+02 7.912856162316791142e+02
-2.341639933209164610e+02 2.682381426187816942e+02 7.910017776063141355e+02
-2.335178160602096682e+02 2.663500219907374458e+02 7.905372442033901734e+02
-2.331245418747914186e+02 2.646047057739632464e+02 7.898756742847187979e+02
-2.330000000000000000e+02 2.630000000000000000e+02 7.890000000000000000e+02
-2.331613767838538820e+02 2.615303314568636779e+02 7.878897132937893275e+02
-2.336281645424583644e+02 2.601806083320817038e+02 7.865148678089542500e+02
-2.344166563552779223e+02 2.589345979484951386e+02 7.848478165129180297e+02
-2.355388482195181155e+02 2.577774061690423082e+02 7.828662197345156528e+02
-2.370026547783829471e+02 2.566954308813321290e+02 7.805528012455425824e+02
-2.388121250493332468e+02 2.556763154822209856e+02 7.778951043423060128e+02
-2.409676581523443133e+02 2.547089023623858566e+02 7.748852479271744187e+02
-2.434662190381633025e+02 2.537831863908998002e+02 7.715196825901260809e+02
-2.463015542165677516e+02 2.528902683998069847e+02 7.677989466903011362e+02
-2.494644074846223418e+02 2.520223086686963541e+02 7.637274224375489666e+02
-2.529427356549377635e+02 2.511724804092779380e+02 7.593130919739804767e+02
-2.567219242839279900e+02 2.503349232499565744e+02 7.545672934555160509e+02
-2.607850034000679784e+02 2.495046967204071677e+02 7.495044771334369216e+02
-2.651128632321517671e+02 2.486777337361495768e+02 7.441419614359341494e+02
-2.696844699375499772e+02 2.478507940831227359e+02 7.384996890496577180e+02
-2.744770813304680246e+02 2.470214179022603105e+02 7.325999830012690381e+02
-2.794664626102033935e+02 2.461878791740650456e+02 7.264673027389879962e+02
-2.846271020894036496e+02 2.453491392031834550e+02 7.201280002141438672e+02
-2.899324269223244528e+02 2.445048001029808518e+02 7.136100759627256593e+02
-2.953550188330871151e+02 2.436550582801161227e+02 7.069429351869315497e+02
-3.008668298439363298e+02 2.428006579191165599e+02 7.001571438367185465e+02
-3.064393980034982974e+02 2.419428444669524083e+02 6.932841846913524932e+02
-3.120440631150381137e+02 2.410833181176119240e+02 6.863562134409586406e+02
-3.176521824647178960e+02 2.402241872966759217e+02 6.794058147680701722e+02
-3.232353465498545120e+02 2.393679221458931465e+02 6.724657584291794592e+02
-3.287655948071771377e+02 2.385173080077541385e+02 6.655687553362864719e+02
-3.342156313410852135e+02 2.376753989100668889e+02 6.587472136384502619e+02
-3.395590406519064572e+02 2.368454710505310743e+02 6.520329948033372602e+02
-3.447705033641543082e+02 2.360309762813132011e+02 6.454571696987723044e+02
-3.498260119547859972e+02 2.352354955936212377e+02 6.390497746742880736e+02
-3.547030864814598772e+02 2.344626926022793896e+02 6.328395676426744103e+02
-3.593809903107939476e+02 2.337162670303029302e+02 6.268537841615295747e+02
-3.638409458466232422e+02 2.329999081934731748e+02 6.211178935148086566e+02
-3.680663502582573301e+02 2.323172484849119144e+02 6.156553547943740341e+02
-3.720429912087386128e+02 2.316718168596565306e+02 6.104873729815457182e+02
-3.757592625831001101e+02 2.310669923192346289e+02 6.056326550286503334e+02
-3.792063802166226196e+02 2.305059573962388981e+02 6.011071659405713490e+02
-3.823785976230935262e+02 2.299916516389018852e+02 5.969238848562994235e+02
-3.852734217230636773e+02 2.295267250956707414e+02 5.930925611304812719e+02
-3.878918285721054531e+02 2.291134917997821390e+02 5.896194704149705785e+02
-3.902384790890710065e+02 2.287538832538369604e+02 5.865071707403769778e+02
-3.923219347843495370e+02 2.284494019143752439e+02 5.837542585976168539e+02
-3.941548734881251903e+02 2.282010746764506735e+02 5.813551250194618660e+02
-3.957543050786348999e+02 2.280094063582056378e+02 5.792997116620904308e+02
-3.971417872104263438e+02 2.278743331854461474e+02 5.775732668866364747e+02
-3.983436410426155589e+02 2.277951762762161536e+02 5.761561018407390975e+02
-3.993911669671446134e+02 2.277705951253728358e+02 5.750233465400937121e+02
-4.003208603370398464e+02 2.277985410891610627e+02 5.741447059500007981e+02
-4.011746271946691422e+02 2.278762108697884798e+02 5.734842160669159057e+02
-4.020000000000000000e+02 2.280000000000000000e+02 5.730000000000000000e+02
-4.028426126104955642e+02 2.281659696189128965e+02 5.726496692518628606e+02
-4.037207445650104773e+02 2.283717027005953355e+02 5.724096904200479230e+02
-4.046443890985396479e+02 2.286153694738761999e+02 5.722629744102316636e+02
-4.056224202815345166e+02 2.288952937705894612e+02 5.721938406699667894e+02
-4.066626223929140451e+02 2.292099438126474524e+02 5.721879675815957853e+02
-4.077717192930768420e+02 2.295579229991150783e+02 5.722323428551699180e+02
-4.089554037969120941e+02 2.299379606932829745e+02 5.723152139213634655e+02
-4.102183670468107834e+02 2.303489030097413774e+02 5.724260383243897650e+02
-4.115643278856774714e+02 2.307897036014534251e+02 5.725554341149187394e+02
-4.129960622299404918e+02 2.312594144468288277e+02 5.726951302429901034e+02
-4.145154324425648156e+02 2.317571766367975670e+02 5.728379169509324811e+02
-4.161234167060626987e+02 2.322822111618835663e+02 5.729775961662772943e+02
-4.178201383955047277e+02 2.328338096992781345e+02 5.731089318946759477e+02
-4.196048954515317746e+02 2.334113253999135225e+02 5.732276006128156496e+02
-4.214761897533654746e+02 2.340141636755365084e+02 5.733301416613342099e+02
-4.234317564918208632e+02 2.346417729857823815e+02 5.734139076377381343e+02
-4.254685935423162277e+02 2.352936356252479868e+02 5.734770147893173089e+02
-4.275829908378858590e+02 2.359692585105656235e+02 5.735182934060610478e+02
-4.297705597421899029e+02 2.366681639674764881e+02 5.735372382135744829e+02
-4.320262624225273385e+02 2.373898805179044018e+02 5.735339587659946119e+02
-4.343444412228460010e+02 2.381339336670295097e+02 5.735091298389062331e+02
-4.367188480367544230e+02 2.388998366903616670e+02 5.734639418222577660e+02
-4.391426736805334485e+02 2.396870814208138540e+02 5.734000511132776410e+02
-4.416085772661467672e+02 2.404951290357763014e+02 5.733195305093896650e+02
-4.441087155742535515e+02 2.413234008441898482e+02 5.732248196011304344e+02
-4.466347724272184792e+02 2.421712690736191291e+02 5.731186751650634505e+02
-4.491779880621238021e+02 2.430380476573268993e+02 5.730041215566969868e+02
-4.517291885037802217e+02 2.439229830213469370e+02 5.728844011033985453e+02
-4.542788149377387299e+02 2.448252448715582545e+02 5.727629244973119285e+02
-4.568169530833019962e+02 2.457439169807582289e+02 5.726432211882731735e+02
-4.593333625665349587e+02 2.466779879757361869e+02 5.725288897767258049e+02
-4.618175062932770629e+02 2.476263421243476159e+02 5.724235484066379058e+02
-4.642585798221526829e+02 2.485877501225869537e+02 5.723307851584172568e+02
-4.666455407375834170e+02 2.495608598816616279e+02 5.722541084418278388e+02
-4.689671380227989061e+02 2.505441873150657273e+02 5.721968973889059953e+02
-4.712119414328481071e+02 2.515361071256531602e+02 5.721623522468757983e+02
-4.733683708676109063e+02 2.525348435927117521e+02 5.721534447710660061e+02
-4.754247257448091659e+02 2.535384613590365461e+02 5.721728686178250882e+02
-4.773692143730183943e+02 2.545448562180035310e+02 5.722229897374379561e+02
-4.791899833246787921e+02 2.555517459006429135e+02 5.723057967670418975e+02
-4.808751468091066954e+02 2.565566608627133292e+02 5.724228514235421699e+02
-4.824128160455061334e+02 2.575569350717748875e+02 5.725752388965287309e+02
-4.837911286359798169e+02 2.585496967942628999e+02 5.727635182411913775e+02
-4.849982779385406388e+02 2.595318593825617199e+02 5.729876727712365891e+02
-4.860225424401230612e+02 2.605001120620779602e+02 5.732470604518032360e+02
-4.868523151295943308e+02 2.614509107183144465e+02 5.735403642923783991e+02
-4.874761328707661505e+02 2.623804686839434908e+02 5.738655427397137601e+02
-4.878827057754053271e+02 2.632847475258807322e+02 5.742197800707413080e+02
-4.880609465762458967e+02 2.641594478323585804e+02 5.745994367854898428e+02
-4.880000000000000000e+02 2.650000000000000000e+02 5.750000000000000000e+02
-4.877108423199670710e+02 2.658065501512427318e+02 5.754158051261689479e+02
-4.872843055263505789e+02 2.665975431050362090e+02 5.758400544138621626e+02
-4.868151117145937405e+02 2.673924050136824349e+02 5.762667651801161810e+02
-4.863796415581696237e+02 2.682064342424374672e+02 5.766911199488431521e+02
-4.860370039076410080e+02 2.690510484984125128e+02 5.771093983822835298e+02
-4.858301053897230304e+02 2.699340319594752486e+02 5.775189092124629724e+02
-4.857867200063446376e+02 2.708597824031517689e+02 5.779179221726451487e+02
-4.859205587337089014e+02 2.718295583355267127e+02 5.783055999287872737e+02
-4.862323391213555510e+02 2.728417261201458359e+02 5.786819300109941651e+02
-4.867108548912214587e+02 2.738920071069156279e+02 5.790476567449719596e+02
-4.873340455367026607e+02 2.749737247610065083e+02 5.794042131834846714e+02
-4.880700659217156954e+02 2.760780517917528414e+02 5.797536530378067710e+02
-4.888783558797587148e+02 2.771942572815544281e+02 5.800985826091790614e+02
-4.897107098129734482e+02 2.783099538147782823e+02 5.804420927202622806e+02
-4.905123462912052901e+02 2.794113446066589859e+02 5.807876906465912725e+02
-4.912229776510665715e+02 2.804834706322013744e+02 5.811392320480317721e+02
-4.917778795949964206e+02 2.815104577550802105e+02 5.815008529002320756e+02
-4.921089607903231808e+02 2.824757638565427555e+02 5.818769014260793710e+02
-4.921458324683245564e+02 2.833624259643090681e+02 5.822718700271534544e+02
-4.918168780232907125e+02 2.841533073814742352e+02 5.826903272151819237e+02
-4.910503226115842494e+02 2.848313448154088974e+02 5.831368495434940087e+02
-4.897753027507022807e+02 2.853797955066610257e+02 5.836159535384753099e+02
-4.879229359183376573e+02 2.857824843578567879e+02 5.841320276310227655e+02
-4.854273901514403633e+02 2.860240510626020978e+02 5.846892640879984810e+02
-4.822269536452792522e+02 2.860901972343841067e+02 5.852915909436852644e+02
-4.782651043525025898e+02 2.859679335354717864e+02 5.859426039312396597e+02
-4.734915795822005293e+02 2.856458268058180465e+02 5.866454984141475961e+02
-4.678634455989654839e+02 2.851142471919603167e+02 5.874030013176788998e+02
-4.613461672219544312e+02 2.843656152759223801e+02 5.882173030603410098e+02
-4.539146774239497972e+02 2.833946492041152965e+02 5.890899894853345131e+02
-4.455544469304205677e+02 2.821986118162386106e+02 5.900219737920068610e+02
-4.362625538185847063e+02 2.807775577741822985e+02 5.910134284673076763e+02
-4.260487531164696406e+02 2.791345806909271232e+02 5.920637172172420151e+02
-4.149365464019737146e+02 2.772760602594466377e+02 5.931713268983264697e+02
-4.029642514019284363e+02 2.752119093816081090e+02 5.943337994490423171e+02
-3.901860715911585089e+02 2.729558212970738964e+02 5.955476638212911666e+02
-3.766731657915444202e+02 2.705255167122027729e+02 5.968083679118485634e+02
-3.625147177710833830e+02 2.679429909289510761e+02 5.981102104938192952e+02
-3.478190058429507303e+02 2.652347609737743710e+02 5.994462731480909952e+02
-3.327144724645612541e+02 2.624321127265279756e+02 6.008083521947895633e+02
-3.173507938366307712e+02 2.595713480493691918e+02 6.021868906247333371e+02
-3.018999495022373480e+02 2.566940319156578312e+02 6.035709100308876032e+02
-2.865572919458828096e+02 2.538472395388578207e+02 6.049479425398189960e+02
-2.715426161925543056e+02 2.510838035014385810e+02 6.063039627431501231e+02
-2.571012294067852508e+02 2.484625608837760353e+02 6.076233196290143042e+02
-2.435050204917171470e+02 2.460486003930541301e+02 6.088886685135096286e+02
-2.310535296881608929e+02 2.439135094921659288e+02 6.100809029721542629e+02
-2.200750181736578668e+02 2.421356215286150757e+02 6.111790867713399393e+02
-2.109275376615418338e+02 2.408002628634169469e+02 6.121603857997872637e+02
